"ensembl_gene_id","description","gene_biotype","gcContent","start_position","end_position","transcript_length","chr","band","gene_name","mirbase_id","geneLength"
"ENSG00000185917","SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]","protein_coding",44.84,36034541,36079389,4272,"21","q22.12","SETD4","",44848
"ENSG00000136104","ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]","protein_coding",40.31,50909747,51024120,4885,"13","q14.3","RNASEH2B","",114373
"ENSG00000260314","mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]","protein_coding",39.22,17809348,17911164,5188,"10","p12.33","MRC1","",101816
"ENSG00000165997","ADP ribosylation factor like GTPase 5B [Source:HGNC Symbol;Acc:HGNC:23052]","protein_coding",37.18,18659431,18681639,7170,"10","p12.31","ARL5B","",22208
"ENSG00000141759","thioredoxin like 4A [Source:HGNC Symbol;Acc:HGNC:30551]","protein_coding",45.6,79970813,80033949,3472,"18","q23","TXNL4A","",63136
"ENSG00000159128","interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]","protein_coding",44.66,33403413,33479348,1699,"21","q22.11","IFNGR2","",75935
"ENSG00000107611","cubilin [Source:HGNC Symbol;Acc:HGNC:2548]","protein_coding",39.49,16823966,17129811,11927,"10","p13","CUBN","",305845
"ENSG00000130985","ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]","protein_coding",51.31,47190861,47215128,3466,"X","p11.3","UBA1","",24267
"ENSG00000177692","DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]","protein_coding",44.63,33485530,33491716,1485,"21","q22.11","DNAJC28","",6186
"ENSG00000275167","microRNA 6815 [Source:HGNC Symbol;Acc:HGNC:50225]","miRNA",55.74,45478266,45478326,61,"21","q22.3","MIR6815","hsa-mir-6815",60
"ENSG00000173638","solute carrier family 19 member 1 [Source:HGNC Symbol;Acc:HGNC:10937]","protein_coding",56.63,45493572,45573365,3572,"21","q22.3","SLC19A1","",79793
"ENSG00000026025","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]","protein_coding",46.3,17228241,17237593,2154,"10","p13","VIM","",9352
"ENSG00000197971","myelin basic protein [Source:HGNC Symbol;Acc:HGNC:6925]","protein_coding",48.31,76978827,77133683,2281,"18","q23","MBP","",154856
"ENSG00000198355","Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]","protein_coding",68.65,49960768,49964072,2102,"22","q13.33","PIM3","",3304
"ENSG00000182871","collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]","protein_coding",59.66,45405165,45513720,5408,"21","q22.3","COL18A1","",108555
"ENSG00000093000","nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]","protein_coding",43.51,45163925,45188017,5151,"22","q13.31","NUP50","",24092
"ENSG00000107614","tRNA aspartic acid methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2977]","protein_coding",36.91,17137336,17202054,8230,"10","p13","TRDMT1","",64718
"ENSG00000189023","MAGE family member B16 [Source:HGNC Symbol;Acc:HGNC:21188]","protein_coding",48.31,35798342,35803735,1682,"X","p21.1","MAGEB16","",5393
"ENSG00000177689","MAGE family member B10 [Source:HGNC Symbol;Acc:HGNC:25377]","protein_coding",47.35,27807990,27823014,1953,"X","p21.3","MAGEB10","",15024
"ENSG00000205593","DENN domain containing 6B [Source:HGNC Symbol;Acc:HGNC:32690]","protein_coding",60.21,50309030,50327012,4891,"22","q13.33","DENND6B","",17982
"ENSG00000130988","regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]","protein_coding",43.38,47078355,47093314,1611,"X","p11.3","RGN","",14959
"ENSG00000130638","ataxin 10 [Source:HGNC Symbol;Acc:HGNC:10549]","protein_coding",40.57,45671798,45845307,3294,"22","q13.31","ATXN10","",173509
"ENSG00000102313","inter-alpha-trypsin inhibitor heavy chain family member 6 [Source:HGNC Symbol;Acc:HGNC:28907]","protein_coding",44.09,54748918,54798255,4964,"X","p11.22","ITIH6","",49337
"ENSG00000102317","RNA binding motif protein 3 [Source:HGNC Symbol;Acc:HGNC:9900]","protein_coding",47.57,48574449,48581162,501,"X","p11.23","RBM3","",6713
"ENSG00000165985","complement C1q like 3 [Source:HGNC Symbol;Acc:HGNC:19359]","protein_coding",44.75,16513734,16521879,2376,"10","p13","C1QL3","",8145
"ENSG00000148481","MINDY lysine 48 deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:23578]","protein_coding",35.88,15778170,15860507,2452,"10","p13","MINDY3","",82337
"ENSG00000165186","patched domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26392]","protein_coding",41.17,23334849,23404374,12883,"X","p22.11","PTCHD1","",69525
"ENSG00000100376","family with sequence similarity 118 member A [Source:HGNC Symbol;Acc:HGNC:1313]","protein_coding",49.58,45308968,45341955,711,"22","q13.31","FAM118A","",32987
"ENSG00000169895","synapse associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16273]","protein_coding",43.75,16719612,16765340,6153,"X","p22.2","SYAP1","",45728
"ENSG00000101493","zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]","protein_coding",47.6,76357682,76495242,8678,"18","q23","ZNF516","",137560
"ENSG00000102043","myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]","protein_coding",38.96,64268081,64395452,2660,"X","q11.2","MTMR8","",127371
"ENSG00000165309","armadillo repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:30964]","protein_coding",38.55,22928024,23038523,3718,"10","p12.2","ARMC3","",110499
"ENSG00000100399","chondroadherin like [Source:HGNC Symbol;Acc:HGNC:25165]","protein_coding",58.1,41229510,41240931,2248,"22","q13.2","CHADL","",11421
"ENSG00000154080","carbohydrate sulfotransferase 9 [Source:HGNC Symbol;Acc:HGNC:19898]","protein_coding",38.36,26906481,27185308,11379,"18","q11.2","CHST9","",278827
"ENSG00000008086","cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411]","protein_coding",40.21,18425583,18653629,3449,"X","p22.13","CDKL5","",228046
"ENSG00000100425","bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]","protein_coding",54,49773283,49827512,3051,"22","q13.33","BRD1","",54229
"ENSG00000183844","FAM3 metabolism regulating signaling molecule B [Source:HGNC Symbol;Acc:HGNC:1253]","protein_coding",44.37,41304212,41357727,2742,"21","q22.3","FAM3B","",53515
"ENSG00000186812","zinc finger protein 397 [Source:HGNC Symbol;Acc:HGNC:18818]","protein_coding",41.49,35241030,35267133,690,"18","q12.2","ZNF397","",26103
"ENSG00000077935","structural maintenance of chromosomes 1B [Source:HGNC Symbol;Acc:HGNC:11112]","protein_coding",39.89,45344063,45413619,4233,"22","q13.31","SMC1B","",69556
"ENSG00000101680","laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]","protein_coding",43.13,6941742,7117797,9642,"18","p11.31","LAMA1","",176055
"ENSG00000154734","ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]","protein_coding",45.12,26835755,26845409,5183,"21","q21.3","ADAMTS1","",9654
"ENSG00000138942","ring finger protein 185 [Source:HGNC Symbol;Acc:HGNC:26783]","protein_coding",44.97,31160182,31207019,563,"22","q12.2","RNF185","",46837
"ENSG00000216937","coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]","protein_coding",37.33,32446140,32882874,1819,"10","p11.22","CCDC7","",436734
"ENSG00000266072","microRNA 5693 [Source:HGNC Symbol;Acc:HGNC:43499]","miRNA",46.58,51348567,51348639,73,"13","q14.3","MIR5693","hsa-mir-5693",72
"ENSG00000150510","family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]","protein_coding",44.28,51222334,51284239,2383,"13","q14.3","FAM124A","",61905
"ENSG00000205863","C1q and TNF related 9B [Source:HGNC Symbol;Acc:HGNC:34072]","protein_coding",47.28,23891099,23897502,1212,"13","q12.12","C1QTNF9B","",6403
"ENSG00000100065","caspase recruitment domain family member 10 [Source:HGNC Symbol;Acc:HGNC:16422]","protein_coding",57.09,37490362,37519542,2169,"22","q13.1","CARD10","",29180
"ENSG00000189167","zygote arrest 1 like [Source:HGNC Symbol;Acc:HGNC:37116]","protein_coding",42.82,32303699,32315363,1584,"13","q13.1","ZAR1L","",11664
"ENSG00000159055","MIS18 kinetochore protein A [Source:HGNC Symbol;Acc:HGNC:1286]","protein_coding",40.71,32268228,32279049,1546,"21","q22.11","MIS18A","",10821
"ENSG00000139597","NEDD4 binding protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:25037]","protein_coding",43.1,32400723,32428311,2999,"13","q13.1","N4BP2L1","",27588
"ENSG00000186871","ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]","protein_coding",43.96,72204657,72239027,4344,"X","q13.1","ERCC6L","",34370
"ENSG00000170262","melanocortin 2 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:1304]","protein_coding",46.36,32291813,32314784,1000,"21","q22.11","MRAP","",22971
"ENSG00000196368","nudix hydrolase 11 [Source:HGNC Symbol;Acc:HGNC:18011]","protein_coding",39.02,51490011,51496592,2381,"X","p11.22","NUDT11","",6581
"ENSG00000160193","WD repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12756]","protein_coding",53.71,42843094,42879568,1471,"21","q22.3","WDR4","",36474
"ENSG00000184368","MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]","protein_coding",44.43,20006713,20116907,3930,"X","p22.12","MAP7D2","",110194
"ENSG00000198959","transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]","protein_coding",52.67,38127385,38166578,4970,"20","q11.23","TGM2","",39193
"ENSG00000134490","transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]","protein_coding",45.61,23197144,23437961,683,"18","q11.2","TMEM241","",240817
"ENSG00000120693","SMAD family member 9 [Source:HGNC Symbol;Acc:HGNC:6774]","protein_coding",41.07,36844831,36920765,5558,"13","q13.3","SMAD9","",75934
"ENSG00000120699","exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]","protein_coding",40.36,36998816,37009614,745,"13","q13.3","EXOSC8","",10798
"ENSG00000240849","plasmanylethanolamine desaturase 1 [Source:HGNC Symbol;Acc:HGNC:16735]","protein_coding",52.37,50118254,50153734,7703,"20","q13.13","PEDS1","",35480
"ENSG00000241878","phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]","protein_coding",51.17,31618491,31662432,2669,"22","q12.2","PISD","",43941
"ENSG00000223601","endogenous Bornavirus like nucleoprotein 1 [Source:HGNC Symbol;Acc:HGNC:39430]","protein_coding",42.05,22208814,22210021,1208,"10","p12.31","EBLN1","",1207
"ENSG00000160194","NADH:ubiquinone oxidoreductase subunit V3 [Source:HGNC Symbol;Acc:HGNC:7719]","protein_coding",46.83,42879644,42913304,2029,"21","q22.3","NDUFV3","",33660
"ENSG00000068400","GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706]","protein_coding",50.22,48973720,49002264,2828,"X","p11.23","GRIPAP1","",28544
"ENSG00000095794","cAMP responsive element modulator [Source:HGNC Symbol;Acc:HGNC:2352]","protein_coding",39.22,35126791,35212958,1030,"10","p11.21","CREM","",86167
"ENSG00000233056","endogenous retrovirus group 48 member 1 [Source:HGNC Symbol;Acc:HGNC:17216]","protein_coding",50.59,42916803,42925646,2790,"21","q22.3","ERVH48-1","",8843
"ENSG00000042062","RIPOR family member 3 [Source:HGNC Symbol;Acc:HGNC:16168]","protein_coding",51.6,50586108,50691542,4391,"20","q13.13","RIPOR3","",105434
"ENSG00000154727","GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071]","protein_coding",36.67,25734570,25772460,5120,"21","q21.3","GABPA","",37890
"ENSG00000102710","SPT20 homolog, SAGA complex component [Source:HGNC Symbol;Acc:HGNC:20596]","protein_coding",35.69,37009312,37059713,1876,"13","q13.3","SUPT20H","",50401
"ENSG00000158480","spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]","protein_coding",52.32,49903391,49915529,4043,"20","q13.13","SPATA2","",12138
"ENSG00000100422","ceramide kinase [Source:HGNC Symbol;Acc:HGNC:19256]","protein_coding",51.43,46684410,46738252,4442,"22","q13.31","CERK","",53842
"ENSG00000101447","family with sequence similarity 83 member D [Source:HGNC Symbol;Acc:HGNC:16122]","protein_coding",46.5,38926312,38953106,2475,"20","q11.23","FAM83D","",26794
"ENSG00000106003","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]","protein_coding",62.83,2512529,2529177,2268,"7","p22.3","LFNG","",16648
"ENSG00000198185","zinc finger protein 334 [Source:HGNC Symbol;Acc:HGNC:15806]","protein_coding",40.56,46499630,46513559,3890,"20","q13.12","ZNF334","",13929
"ENSG00000159212","chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]","protein_coding",45.91,34668994,34718227,4197,"21","q22.12","CLIC6","",49233
"ENSG00000173213","tubulin beta 8B [Source:HGNC Symbol;Acc:HGNC:24983]","protein_coding",60.93,47390,49557,1335,"18","p11.32","TUBB8B","",2167
"ENSG00000185808","phosphatidylinositol glycan anchor biosynthesis class P [Source:HGNC Symbol;Acc:HGNC:3046]","protein_coding",40.98,37062846,37073170,707,"21","q22.13","PIGP","",10324
"ENSG00000170471","Ral GTPase activating protein non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:29221]","protein_coding",39.37,38472816,38578859,8652,"20","q11.23","RALGAPB","",106043
"ENSG00000164853","UNC homeobox [Source:HGNC Symbol;Acc:HGNC:33194]","protein_coding",67.18,1232872,1237326,2091,"7","p22.3","UNCX","",4454
"ENSG00000100239","protein phosphatase 6 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:19253]","protein_coding",51.13,50343304,50445090,4035,"22","q13.33","PPP6R2","",101786
"ENSG00000134759","elongator acetyltransferase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:18248]","protein_coding",40.54,36129444,36180557,535,"18","q12.2","ELP2","",51113
"ENSG00000239857","guided entry of tail-anchored proteins factor 4 [Source:HGNC Symbol;Acc:HGNC:21690]","protein_coding",59.75,876554,896436,2090,"7","p22.3","GET4","",19882
"ENSG00000159197","potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:6242]","protein_coding",43.3,34364006,34371381,1061,"21","q22.11","KCNE2","",7375
"ENSG00000186980","keratin associated protein 23-1 [Source:HGNC Symbol;Acc:HGNC:18928]","protein_coding",56.73,30348399,30348606,208,"21","q22.11","KRTAP23-1","",207
"ENSG00000274391","transmembrane phosphatase with tensin homology [Source:HGNC Symbol;Acc:HGNC:12023]","protein_coding",38.91,10521553,10606140,2542,"21","p11.2","TPTE","",84587
"ENSG00000164880","integrator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24555]","protein_coding",63.53,1470277,1504389,6981,"7","p22.3","INTS1","",34112
"ENSG00000158571","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:8872]","protein_coding",40.44,54932961,54998534,2039,"X","p11.21","PFKFB1","",65573
"ENSG00000248767","forkhead box L3 [Source:HGNC Symbol;Acc:HGNC:54201]","protein_coding",57.21,290170,294422,702,"7","p22.3","FOXL3","",4252
"ENSG00000157927","Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]","protein_coding",53.13,4797055,4883716,5669,"7","p22.1","RADIL","",86661
"ENSG00000165164","cilia and flagella associated protein 47 [Source:HGNC Symbol;Acc:HGNC:26708]","protein_coding",35.12,35919734,36385317,3608,"X","p21.1","CFAP47","",465583
"ENSG00000159082","synaptojanin 1 [Source:HGNC Symbol;Acc:HGNC:11503]","protein_coding",38.08,32628759,32728040,3604,"21","q22.11","SYNJ1","",99281
"ENSG00000086232","eukaryotic translation initiation factor 2 alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:24921]","protein_coding",44.67,6022247,6059175,4411,"7","p22.1","EIF2AK1","",36928
"ENSG00000197496","solute carrier family 2 member 10 [Source:HGNC Symbol;Acc:HGNC:13444]","protein_coding",47.37,46709649,46736347,4227,"20","q13.12","SLC2A10","",26698
"ENSG00000124208","PEDS1-UBE2V1 readthrough [Source:HGNC Symbol;Acc:HGNC:33521]","protein_coding",48.38,50081124,50153637,2757,"20","q13.13","PEDS1-UBE2V1","",72513
"ENSG00000268994","family with sequence similarity 236 member B [Source:HGNC Symbol;Acc:HGNC:52640]","protein_coding",59.3,72781865,72782660,465,"X","q13.1","FAM236B","",795
"ENSG00000124479","norrin cystine knot growth factor NDP [Source:HGNC Symbol;Acc:HGNC:7678]","protein_coding",42.21,43948776,43973395,1719,"X","p11.3","NDP","",24619
"ENSG00000183530","proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]","protein_coding",45.25,31676256,31750140,1849,"22","q12.2","PRR14L","",73884
"ENSG00000230797","YY2 transcription factor [Source:HGNC Symbol;Acc:HGNC:31684]","protein_coding",45.82,21855987,21858740,2754,"X","p22.12","YY2","",2753
"ENSG00000165169","dynein light chain Tctex-type 3 [Source:HGNC Symbol;Acc:HGNC:11694]","protein_coding",37.43,37836757,37847571,920,"X","p11.4","DYNLT3","",10814
"ENSG00000197461","platelet derived growth factor subunit A [Source:HGNC Symbol;Acc:HGNC:8799]","protein_coding",60.14,497258,520296,2305,"7","p22.3","PDGFA","",23038
"ENSG00000158445","potassium voltage-gated channel subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:6231]","protein_coding",47.83,49293394,49484297,5331,"20","q13.13","KCNB1","",190903
"ENSG00000188636","retrotransposon Gag like 6 [Source:HGNC Symbol;Acc:HGNC:13343]","protein_coding",56.01,44492583,44498233,5419,"22","q13.31","RTL6","",5650
"ENSG00000147081","A-kinase anchoring protein 4 [Source:HGNC Symbol;Acc:HGNC:374]","protein_coding",41.49,50190777,50201007,2866,"X","p11.22","AKAP4","",10230
"ENSG00000124249","potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]","protein_coding",54.55,44745865,44752313,2514,"20","q13.12","KCNK15","",6448
"ENSG00000133477","family with sequence similarity 83 member F [Source:HGNC Symbol;Acc:HGNC:25148]","protein_coding",51.49,39994954,40043534,15561,"22","q13.1","FAM83F","",48580
"ENSG00000149654","cadherin 22 [Source:HGNC Symbol;Acc:HGNC:13251]","protein_coding",51.18,46173739,46308498,3897,"20","q13.12","CDH22","",134759
"ENSG00000178381","zinc finger AN1-type containing 2A [Source:HGNC Symbol;Acc:HGNC:28073]","protein_coding",54.85,1152071,1160759,968,"7","p22.3","ZFAND2A","",8688
"ENSG00000100362","parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]","protein_coding",51.49,36800684,36819479,550,"22","q12.3","PVALB","",18795
"ENSG00000069535","monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]","protein_coding",39.31,43766610,43882450,2570,"X","p11.3","MAOB","",115840
"ENSG00000149635","osteoclast stimulatory transmembrane protein [Source:HGNC Symbol;Acc:HGNC:16116]","protein_coding",48.21,46540946,46550654,2123,"20","q13.12","OCSTAMP","",9708
"ENSG00000124226","ring finger protein 114 [Source:HGNC Symbol;Acc:HGNC:13094]","protein_coding",46.63,49936336,49953885,624,"20","q13.13","RNF114","",17549
"ENSG00000269897","COMMD3-BMI1 readthrough [Source:HGNC Symbol;Acc:HGNC:48326]","protein_coding",44.07,22316388,22329542,508,"10","p12.2","COMMD3-BMI1","",13154
"ENSG00000122512","PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]","protein_coding",45.28,5970925,6009106,5093,"7","p22.1","PMS2","",38181
"ENSG00000182858","ALG12 alpha-1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:19358]","protein_coding",55.65,49900229,49918438,5330,"22","q13.33","ALG12","",18209
"ENSG00000188992","lipase I [Source:HGNC Symbol;Acc:HGNC:18821]","protein_coding",35.86,14108813,14210955,1652,"21","q11.2","LIPI","",102142
"ENSG00000127585","F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]","protein_coding",64.23,692498,705808,2531,"16","p13.3","FBXL16","",13310
"ENSG00000126768","translocase of inner mitochondrial membrane 17B [Source:HGNC Symbol;Acc:HGNC:17310]","protein_coding",52.95,48893447,48898143,964,"X","p11.23","TIMM17B","",4696
"ENSG00000150637","CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]","protein_coding",39.64,69831158,69961803,474,"18","q22.2","CD226","",130645
"ENSG00000241058","NOP2/Sun RNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23529]","protein_coding",40.26,18545561,18659285,2166,"10","p12.31","NSUN6","",113724
"ENSG00000080189","solute carrier family 35 member C2 [Source:HGNC Symbol;Acc:HGNC:17117]","protein_coding",53.97,46345980,46364458,5740,"20","q13.12","SLC35C2","",18478
"ENSG00000197562","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]","protein_coding",56.81,589357,629272,692,"16","p13.3","RAB40C","",39915
"ENSG00000186951","peroxisome proliferator activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232]","protein_coding",46.4,46150521,46243756,368,"22","q13.31","PPARA","",93235
